Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,50's,100's,Innings Runs Scored Buckets
S Dhawan,95,95,112,1,0,86,14,0,110.46,2,v Australia,Jaipur,16-10-2013,India,1,0,50-99
RG Sharma,95,95,-,1,0,92,7,2,103.26,1,v Australia,Mohali,10-03-2019,India,1,0,50-99
SS Dighe,94*,94,119,1,1,96,7,2,97.91,2,v West Indies,Harare,07-07-2001,India,1,0,50-99
SR Tendulkar,94,94,120,1,0,81,16,1,116.04,2,v England,The Oval,05-09-2007,India,1,0,50-99
MS Dhoni,94,94,140,1,0,96,4,2,97.91,1,v Sri Lanka,Colombo (RPS),05-02-2009,India,1,0,50-99
V Kohli,94,94,135,1,0,104,10,0,90.38,1,v West Indies,Kingston,16-06-2011,India,1,0,50-99
S Dhawan,94,94,161,1,0,114,7,1,82.45,1,v Sri Lanka,Fatullah,28-02-2014,India,1,0,50-99
M Kaif,93*,93,159,1,1,110,8,0,84.54,1,v New Zealand,Harare,06-09-2005,India,1,0,50-99
SR Tendulkar,93,93,149,1,0,96,9,2,96.87,1,v Sri Lanka,Nagpur,25-10-2005,India,1,0,50-99
Yuvraj Singh,93,93,190,1,0,121,8,1,76.85,2,v West Indies,Kingston,20-05-2006,India,1,0,50-99
SR Tendulkar,93,93,140,1,0,106,13,2,87.73,2,v South Africa,Belfast,29-06-2007,India,1,0,50-99
R Dravid,92*,92,88,1,1,63,11,1,146.03,1,v England,Bristol,24-08-2007,India,1,0,50-99
MS Dhoni,92*,92,144,1,1,86,7,4,106.97,1,v South Africa,Indore,14-10-2015,India,1,0,50-99
R Dravid,92,92,189,1,0,116,10,0,79.31,1,v Pakistan,Abu Dhabi,19-04-2006,India,1,0,50-99
G Gambhir,92,92,140,1,0,111,7,0,82.88,2,v Australia,Adelaide,12-02-2012,India,1,0,50-99
V Kohli,92,92,148,1,0,107,8,0,85.98,1,v Australia,Kolkata,21-09-2017,India,1,0,50-99
MS Dhoni,91*,91,182,1,1,106,7,0,85.84,2,v Bangladesh,Dhaka,10-05-2007,India,1,0,50-99
MS Dhoni,91*,91,128,1,1,79,8,2,115.18,2,v Sri Lanka,Mumbai,02-04-2011,India,1,0,50-99
SR Tendulkar,91,91,176,1,0,121,7,0,75.2,1,v Australia,Brisbane,04-03-2008,India,1,0,50-99
V Sehwag,91,91,116,1,0,73,15,1,124.65,2,v England,Cuttack,26-11-2008,India,1,0,50-99
V Kohli,91,91,136,1,0,102,7,0,89.21,2,v Bangladesh,Dhaka,07-01-2010,India,1,0,50-99
AM Rahane,91,91,166,1,0,104,6,0,87.5,2,v England,Mohali,20-10-2011,India,1,0,50-99
G Gambhir,91,91,168,1,0,106,6,0,85.84,2,v Sri Lanka,Adelaide,14-02-2012,India,1,0,50-99
S Dhawan,91,91,-,1,0,79,8,1,115.18,2,v Sri Lanka,Hyderabad (Deccan),09-11-2014,India,1,0,50-99
V Kohli,91,91,148,1,0,97,9,1,93.81,1,v Australia,Perth,12-01-2016,India,1,0,50-99
RG Sharma,91,91,146,1,0,119,7,2,76.47,1,v Pakistan,Birmingham,04-06-2017,India,1,0,50-99
RG Sharma,90*,90,131,1,1,98,7,2,91.83,2,v West Indies,Visakhapatnam,02-12-2011,India,1,0,50-99
V Sehwag,90,90,124,1,0,102,5,5,88.23,2,v Zimbabwe,Hobart,14-01-2004,India,1,0,50-99
SC Ganguly,90,90,152,1,0,119,5,3,75.63,1,v England,Lord's,05-09-2004,India,1,0,50-99
SC Ganguly,90,90,173,1,0,124,8,0,72.58,1,v Kenya,Southampton,11-09-2004,India,1,0,50-99
G Gambhir,90,90,134,1,0,84,10,1,107.14,2,v Bangladesh,Karachi,28-06-2008,India,1,0,50-99
KM Jadhav,90,90,118,1,0,75,12,1,120,2,v England,Kolkata,22-01-2017,India,1,0,50-99
AT Rayudu,90,90,150,1,0,113,8,4,79.64,1,v New Zealand,Wellington,03-02-2019,India,1,0,50-99
SK Raina,89*,89,121,1,1,79,9,1,112.65,2,v England,Mohali,23-01-2013,India,1,0,50-99
SR Tendulkar,89,89,133,1,0,91,12,1,97.8,2,v Australia,Bengaluru,12-11-2003,India,1,0,50-99
SC Ganguly,89,89,161,1,0,114,6,2,78.07,1,v Bermuda,Port of Spain,19-03-2007,India,1,0,50-99
V Sehwag,89,89,126,1,0,76,13,1,117.1,1,v Pakistan,Dhaka,10-06-2008,India,1,0,50-99
AM Rahane,89,89,107,1,0,80,6,1,111.25,1,v Australia,Brisbane,15-01-2016,India,1,0,50-99
V Kohli,89,89,-,1,0,91,8,0,97.8,2,v Australia,Bengaluru,19-01-2020,India,1,0,50-99
MS Dhoni,88*,88,124,1,1,95,5,1,92.63,1,v Sri Lanka,Brisbane,05-02-2008,India,1,0,50-99
KL Rahul,88*,88,102,1,1,64,3,6,137.5,1,v New Zealand,Hamilton,05-02-2020,India,1,0,50-99
G Gambhir,88,88,173,1,0,99,7,0,88.88,1,v Sri Lanka,Pallekele,04-08-2012,India,1,0,50-99
SS Iyer,88,88,99,1,0,70,9,2,125.71,1,v Sri Lanka,Mohali,13-12-2017,India,1,0,50-99
VVS Laxman,87*,87,176,1,1,127,10,0,68.5,2,v Sri Lanka,Colombo (RPS),28-07-2001,India,1,0,50-99
SR Tendulkar,87*,87,120,1,1,67,13,1,129.85,2,v England,Kanpur,28-01-2002,India,1,0,50-99
M Kaif,87*,87,109,1,1,75,6,2,116,2,v England,Lord's,13-07-2002,India,1,0,50-99
V Kohli,87*,87,126,1,1,92,7,2,94.56,2,v South Africa,Port Elizabeth,21-01-2011,India,1,0,50-99
MS Dhoni,87*,87,104,1,1,70,10,1,124.28,1,v England,Hyderabad (Deccan),14-10-2011,India,1,0,50-99
MS Dhoni,87*,87,-,1,1,114,6,0,76.31,2,v Australia,Melbourne,18-01-2019,India,1,0,50-99
Yuvraj Singh,87,87,82,1,0,60,10,6,145,1,v New Zealand,Christchurch,08-03-2009,India,1,0,50-99
RA Jadeja,87,87,87,1,0,68,9,2,127.94,2,v England,Leeds,05-09-2014,India,1,0,50-99
AM Rahane,87,87,87,1,0,58,9,3,150,2,v South Africa,Mumbai,25-10-2015,India,1,0,50-99
S Dhawan,87,87,-,1,0,92,8,2,94.56,1,v West Indies,Port of Spain,23-06-2017,India,1,0,50-99
V Kohli,87,87,-,1,0,66,4,4,131.81,1,v West Indies,Port of Spain,25-06-2017,India,1,0,50-99
RG Sharma,87,87,116,1,0,96,9,3,90.62,1,v New Zealand,Mount Maunganui,26-01-2019,India,1,0,50-99
RG Sharma,86*,86,137,1,1,91,5,2,94.5,2,v West Indies,North Sound,11-06-2011,India,1,0,50-99
V Kohli,86*,86,-,1,1,99,11,0,86.86,2,v England,Mumbai,23-10-2011,India,1,0,50-99
SC Ganguly,86,86,144,1,0,83,8,3,103.61,1,v Zimbabwe,Mohali,10-03-2002,India,1,0,50-99
SR Tendulkar,86,86,129,1,0,95,8,0,90.52,1,v Australia,Brisbane,18-01-2004,India,1,0,50-99
R Dravid,86,86,183,1,0,115,8,0,74.78,1,v Pakistan,Kanpur,15-04-2005,India,1,0,50-99
RV Uthappa,86,86,123,1,0,96,12,1,89.58,2,v England,Indore,15-04-2006,India,1,0,50-99
SC Ganguly,86,86,161,1,0,111,7,2,77.47,2,v Australia,Nagpur,14-10-2007,India,1,0,50-99
V Kohli,86,86,120,1,0,84,9,2,102.38,2,v West Indies,Kochi,21-11-2013,India,1,0,50-99
R Dravid,85*,85,76,1,1,63,8,1,134.92,1,v Sri Lanka,Nagpur,25-10-2005,India,1,0,50-99
G Gambhir,85*,85,-,1,1,115,8,1,73.91,2,v Scotland,Glasgow,16-08-2007,India,1,0,50-99
MS Dhoni,85*,85,113,1,1,76,8,2,111.84,2,v Zimbabwe,Auckland,14-03-2015,India,1,0,50-99
V Kohli,85*,85,109,1,1,81,9,1,104.93,2,v New Zealand,Dharamsala,16-10-2016,India,1,0,50-99
SC Ganguly,85,85,174,1,0,125,8,1,68,2,v Zimbabwe,Bulawayo,27-06-2001,India,1,0,50-99
SC Ganguly,85,85,127,1,0,95,6,4,89.47,2,v South Africa,East London,19-10-2001,India,1,0,50-99
V Sehwag,85,85,108,1,0,73,10,3,116.43,1,v England,Rajkot,14-11-2008,India,1,0,50-99
SR Tendulkar,85,85,160,1,0,115,11,0,73.91,1,v Pakistan,Mohali,30-03-2011,India,1,0,50-99
V Kohli,85,85,-,1,0,81,9,0,104.93,2,v West Indies,Cuttack,22-12-2019,India,1,0,50-99
MS Dhoni,84*,84,120,1,1,89,6,0,94.38,1,v New Zealand,Napier,03-03-2009,India,1,0,50-99
G Gambhir,84*,84,150,1,1,90,10,0,93.33,2,v England,Delhi,17-10-2011,India,1,0,50-99
R Dravid,84,84,131,1,0,106,3,0,79.24,1,v Zimbabwe,Brisbane,20-01-2004,India,1,0,50-99
SK Raina,84,84,110,1,0,69,10,3,121.73,2,v Pakistan,Karachi,26-06-2008,India,1,0,50-99
SK Raina,84,84,111,1,0,75,7,2,112,1,v England,Lord's,11-09-2011,India,1,0,50-99
M Kaif,83*,83,130,1,1,103,6,0,80.58,1,v West Indies,Colombo (RPS),07-08-2005,India,1,0,50-99
RG Sharma,83*,83,-,1,1,104,5,3,79.8,2,v Bangladesh,Dubai (DSC),21-09-2018,India,1,0,50-99
VVS Laxman,83,83,123,1,0,88,6,0,94.31,1,v Australia,Indore,31-03-2001,India,1,0,50-99
SR Tendulkar,83,83,166,1,0,101,5,1,82.17,1,v Kenya,Durban,20-03-2003,India,1,0,50-99
IK Pathan,83,83,104,1,0,70,8,4,118.57,1,v Sri Lanka,Nagpur,25-10-2005,India,1,0,50-99
Yuvraj Singh,83,83,52,1,0,46,3,7,180.43,1,v Bermuda,Port of Spain,19-03-2007,India,1,0,50-99
G Gambhir,83,83,139,1,0,97,6,1,85.56,2,v Pakistan,Dambulla,19-06-2010,India,1,0,50-99
RG Sharma,83,83,135,1,0,93,11,1,89.24,2,v England,Mohali,23-01-2013,India,1,0,50-99
SK Raina,83,83,149,1,0,98,8,2,84.69,1,v England,Dharamsala,27-01-2013,India,1,0,50-99
HH Pandya,83,83,86,1,0,66,5,5,125.75,1,v Australia,Chennai,17-09-2017,India,1,0,50-99
SR Tendulkar,82*,82,157,1,1,126,10,1,65.07,2,v Bangladesh,Colombo (SSC),21-07-2004,India,1,0,50-99
Yuvraj Singh,82*,82,103,1,1,89,8,2,92.13,2,v Pakistan,Rawalpindi,11-02-2006,India,1,0,50-99
V Kohli,82*,82,-,1,1,70,10,1,117.14,2,v Sri Lanka,Dambulla,20-08-2017,India,1,0,50-99
V Sehwag,82,82,70,1,0,62,14,0,132.25,2,v England,Kanpur,28-01-2002,India,1,0,50-99
R Dravid,82,82,130,1,0,117,7,0,70.08,1,v England,Chester-le-Street,04-07-2002,India,1,0,50-99
V Sehwag,82,82,107,1,0,81,10,3,101.23,2,v Australia,Johannesburg,23-03-2003,India,1,0,50-99
SC Ganguly,82,82,119,1,0,83,6,1,98.79,2,v Australia,Melbourne,09-01-2004,India,1,0,50-99
R Dravid,82,82,136,1,0,100,8,1,82,2,v Sri Lanka,Dambulla,18-07-2004,India,1,0,50-99
V Kohli,82,82,125,1,0,92,4,0,89.13,2,v Sri Lanka,Bulawayo,30-05-2010,India,1,0,50-99
G Gambhir,82,82,129,1,0,101,6,0,81.18,2,v Bangladesh,Dambulla,16-06-2010,India,1,0,50-99
V Kohli,82,82,129,1,0,78,7,3,105.12,2,v New Zealand,Wellington,31-01-2014,India,1,0,50-99
V Kohli,82,82,128,1,0,77,4,2,106.49,1,v Australia,The Oval,09-06-2019,India,1,0,50-99
SR Tendulkar,81*,81,191,1,1,110,8,0,73.63,2,v West Indies,Bulawayo,30-06-2001,India,1,0,50-99
SK Raina,81*,81,131,1,1,89,8,1,91.01,2,v England,Faridabad,31-03-2006,India,1,0,50-99
V Kohli,81*,81,108,1,1,68,6,3,119.11,1,v Pakistan,Birmingham,04-06-2017,India,1,0,50-99
KM Jadhav,81*,81,-,1,1,87,9,1,93.1,2,v Australia,Hyderabad (Deccan),02-03-2019,India,1,0,50-99
SR Tendulkar,81,81,122,1,0,91,10,0,89.01,1,v Zimbabwe,Harare,19-02-2003,India,1,0,50-99
V Sehwag,81,81,144,1,0,92,6,2,88.04,1,v Sri Lanka,Colombo (RPS),27-07-2004,India,1,0,50-99
V Kohli,81,81,118,1,0,103,6,1,78.64,2,v West Indies,Port of Spain,08-06-2011,India,1,0,50-99
Yuvraj Singh,80*,80,74,1,1,60,8,1,133.33,2,v Zimbabwe,Hyderabad (Deccan),16-03-2002,India,1,0,50-99
G Gambhir,80*,80,132,1,1,107,9,0,74.76,2,v Ireland,Belfast,23-06-2007,India,1,0,50-99
R Dravid,80,80,144,1,0,84,3,1,95.23,1,v Australia,Bengaluru,25-03-2001,India,1,0,50-99
SC Ganguly,80,80,128,1,0,99,4,4,80.8,2,v England,Mumbai,03-02-2002,India,1,0,50-99
M Kaif,80,80,141,1,0,111,7,0,72.07,1,v Bangladesh,Chattogram,23-12-2004,India,1,0,50-99
MS Dhoni,80,80,106,1,0,73,9,3,109.58,2,v Sri Lanka,Vadodara,12-11-2005,India,1,0,50-99
SK Raina,80,80,-,1,0,62,12,0,129.03,2,v England,Mumbai,23-10-2011,India,1,0,50-99
V Kohli,80,80,99,1,0,85,5,0,94.11,1,v West Indies,Chennai,11-12-2011,India,1,0,50-99
MS Dhoni,80,80,122,1,0,91,6,3,87.91,2,v New Zealand,Mohali,23-10-2016,India,1,0,50-99
KL Rahul,80,80,-,1,0,52,6,3,153.84,1,v Australia,Rajkot,17-01-2020,India,1,0,50-99
Yuvraj Singh,79*,79,72,1,1,67,9,3,117.91,2,v Sri Lanka,Rajkot,09-11-2005,India,1,0,50-99
Yuvraj Singh,79*,79,135,1,1,87,10,0,90.8,2,v Pakistan,Lahore,13-02-2006,India,1,0,50-99
V Kohli,79*,79,121,1,1,104,9,2,75.96,2,v West Indies,Johannesburg,30-09-2009,India,1,0,50-99
MS Dhoni,79*,79,111,1,1,73,6,3,108.21,1,v New Zealand,Hamilton,28-01-2014,India,1,0,50-99
V Sehwag,79,79,85,1,0,57,14,1,138.59,1,v Pakistan,Karachi,13-03-2004,India,1,0,50-99
SC Ganguly,79,79,164,1,0,120,9,0,65.83,1,v Sri Lanka,Colombo (RPS),27-07-2004,India,1,0,50-99
VVS Laxman,79,79,153,1,0,99,8,0,79.79,1,v Kenya,Southampton,11-09-2004,India,1,0,50-99
SR Tendulkar,79,79,184,1,0,119,7,0,66.38,1,v Australia,Chandigarh,08-10-2007,India,1,0,50-99
KD Karthik,79,79,124,1,0,85,4,3,92.94,1,v South Africa,Gwalior,24-02-2010,India,1,0,50-99
RG Sharma,79,79,119,1,0,89,7,3,88.76,2,v Australia,Nagpur,30-10-2013,India,1,0,50-99
RG Sharma,79,79,131,1,0,94,6,4,84.04,1,v New Zealand,Hamilton,28-01-2014,India,1,0,50-99
S Dhawan,79,79,-,1,0,80,7,1,98.75,2,v Sri Lanka,Ahmedabad,06-11-2014,India,1,0,50-99
AM Rahane,79,79,90,1,0,60,7,3,131.66,1,v South Africa,Melbourne,22-02-2015,India,1,0,50-99
MS Dhoni,79,79,152,1,0,88,4,2,89.77,1,v Australia,Chennai,17-09-2017,India,1,0,50-99
AM Rahane,79,79,126,1,0,86,5,2,91.86,2,v South Africa,Durban,01-02-2018,India,1,0,50-99
R Dravid,78*,78,186,1,1,106,10,0,73.58,2,v South Africa,Mumbai,28-11-2005,India,1,0,50-99
MS Dhoni,78*,78,110,1,1,71,6,3,109.85,1,v England,Lord's,11-09-2011,India,1,0,50-99
MS Dhoni,78*,78,-,1,1,79,4,2,98.73,1,v West Indies,North Sound,30-06-2017,India,1,0,50-99
SC Ganguly,78,78,130,1,0,99,9,0,78.78,1,v West Indies,Nagpur,09-11-2002,India,1,0,50-99
SR Tendulkar,78,78,192,1,0,103,6,0,75.72,2,v Pakistan,Colombo (RPS),25-07-2004,India,1,0,50-99
Yuvraj Singh,78,78,74,1,0,62,10,2,125.8,1,v Pakistan,Kolkata,13-11-2004,India,1,0,50-99
M Kaif,78,78,94,1,0,88,9,0,88.63,1,v Pakistan,Kanpur,15-04-2005,India,1,0,50-99
R Dravid,78,78,160,1,0,109,7,0,71.55,1,v West Indies,Vadodara,31-01-2007,India,1,0,50-99
V Sehwag,78,78,58,1,0,44,13,2,177.27,1,v Hong Kong,Karachi,25-06-2008,India,1,0,50-99
Yuvraj Singh,78,78,146,1,0,96,8,2,81.25,2,v Australia,Delhi,31-10-2009,India,1,0,50-99
RA Jadeja,78,78,132,1,0,89,10,0,87.64,1,v England,The Oval,09-09-2011,India,1,0,50-99
V Kohli,78,78,88,1,0,65,7,2,120,2,v New Zealand,Hamilton,22-01-2014,India,1,0,50-99
S Dhawan,78,78,69,1,0,56,7,3,139.28,2,v Australia,Sydney,23-01-2016,India,1,0,50-99
RG Sharma,78,78,107,1,0,79,6,3,98.73,1,v Sri Lanka,The Oval,08-06-2017,India,1,0,50-99
S Dhawan,78,78,130,1,0,83,12,1,93.97,2,v South Africa,The Oval,11-06-2017,India,1,0,50-99
HH Pandya,78,78,98,1,0,72,5,4,108.33,2,v Australia,Indore,24-09-2017,India,1,0,50-99
V Kohli,78,78,-,1,0,76,6,0,102.63,1,v Australia,Rajkot,17-01-2020,India,1,0,50-99
V Sehwag,77*,77,89,1,1,62,11,0,124.19,2,v South Africa,Bengaluru,19-11-2005,India,1,0,50-99
MS Dhoni,77*,77,88,1,1,56,6,4,137.5,2,v Pakistan,Karachi,19-02-2006,India,1,0,50-99
V Kohli,77*,77,110,1,1,79,9,2,97.46,2,v England,Ranchi,19-01-2013,India,1,0,50-99
R Dravid,77,77,143,1,0,102,6,0,75.49,1,v South Africa,Durban,26-10-2001,India,1,0,50-99
Yuvraj Singh,77,77,130,1,0,95,4,3,81.05,1,v Pakistan,Kanpur,11-11-2007,India,1,0,50-99
V Sehwag,77,77,79,1,0,56,11,1,137.5,1,v New Zealand,Napier,03-03-2009,India,1,0,50-99
V Kohli,77,77,156,1,0,94,8,1,81.91,2,v Sri Lanka,Perth,08-02-2012,India,1,0,50-99
STR Binny,77,77,92,1,0,76,6,2,101.31,1,v Zimbabwe,Harare,10-07-2015,India,1,0,50-99
V Kohli,77,77,155,1,0,99,5,0,77.77,2,v South Africa,Rajkot,18-10-2015,India,1,0,50-99
V Kohli,77,77,105,1,0,65,7,0,118.46,1,v Pakistan,Manchester,16-06-2019,India,1,0,50-99
KL Rahul,77,77,135,1,0,92,6,1,83.69,1,v Bangladesh,Birmingham,02-07-2019,India,1,0,50-99
RA Jadeja,77,77,84,1,0,59,4,4,130.5,2,v New Zealand,Manchester,09-07-2019,India,1,0,50-99
KL Rahul,77,77,-,1,0,89,8,1,86.51,2,v West Indies,Cuttack,22-12-2019,India,1,0,50-99
R Dravid,76*,76,141,1,1,92,9,0,82.6,2,v Pakistan,Lahore,21-03-2004,India,1,0,50-99
V Kohli,76*,76,136,1,1,101,7,1,75.24,2,v South Africa,The Oval,11-06-2017,India,1,0,50-99
Yuvraj Singh,76,76,115,1,0,70,10,1,108.57,2,v Sri Lanka,Adelaide,19-02-2008,India,1,0,50-99
MS Dhoni,76,76,150,1,0,96,4,0,79.16,1,v Pakistan,Karachi,02-07-2008,India,1,0,50-99
MS Dhoni,76,76,99,1,0,80,8,0,95,1,v Sri Lanka,Colombo (RPS),24-08-2008,India,1,0,50-99
SK Raina,76,76,125,1,0,78,6,1,97.43,1,v Sri Lanka,Colombo (RPS),27-08-2008,India,1,0,50-99
R Dravid,76,76,160,1,0,103,4,0,73.78,2,v Pakistan,Centurion,26-09-2009,India,1,0,50-99
G Gambhir,76,76,136,1,0,80,6,0,95,1,v Australia,Nagpur,28-10-2009,India,1,0,50-99
HH Pandya,76,76,46,1,0,43,4,6,176.74,2,v Pakistan,The Oval,18-06-2017,India,1,0,50-99
S Dhawan,76,76,105,1,0,63,12,0,120.63,1,v South Africa,Cape Town,07-02-2018,India,1,0,50-99
MS Dhoni,75*,75,103,1,1,69,3,4,108.69,1,v England,Kolkata,25-10-2011,India,1,0,50-99
S Dhawan,75*,75,142,1,1,103,6,0,72.81,2,v New Zealand,Napier,23-01-2019,India,1,0,50-99
VVS Laxman,75,75,127,1,0,99,5,0,75.75,1,v Zimbabwe,Faridabad,07-03-2002,India,1,0,50-99
Yuvraj Singh,75,75,81,1,0,52,6,3,144.23,1,v Zimbabwe,Guwahati,19-03-2002,India,1,0,50-99
SC Ganguly,75,75,117,1,0,80,7,2,93.75,1,v South Africa,Dhaka,13-04-2003,India,1,0,50-99
V Sehwag,75,75,105,1,0,65,12,1,115.38,1,v New Zealand,Harare,06-09-2005,India,1,0,50-99
S Dhawan,75,75,118,1,0,73,10,0,102.73,1,v Bangladesh,Dhaka,24-06-2015,India,1,0,50-99
V Kohli,75,75,119,1,0,83,7,1,90.36,1,v South Africa,Johannesburg,10-02-2018,India,1,0,50-99
V Kohli,75,75,-,1,0,82,7,0,91.46,2,v England,Nottingham,12-07-2018,India,1,0,50-99
SC Ganguly,74,74,106,1,0,83,9,2,89.15,1,v Australia,Margao,06-04-2001,India,1,0,50-99
SC Ganguly,74,74,149,1,0,95,5,3,77.89,2,v England,Delhi,31-01-2002,India,1,0,50-99
D Mongia,74,74,113,1,0,104,9,0,71.15,2,v West Indies,Bridgetown,29-05-2002,India,1,0,50-99
R Dravid,74,74,76,1,0,64,4,0,115.62,1,v Australia,Brisbane,18-01-2004,India,1,0,50-99
SR Tendulkar,74,74,170,1,0,100,7,1,74,2,v Sri Lanka,Colombo (RPS),01-08-2004,India,1,0,50-99
V Sehwag,74,74,67,1,0,40,12,2,185,1,v Pakistan,Visakhapatnam,05-04-2005,India,1,0,50-99
R Dravid,74,74,135,1,0,93,6,0,79.56,1,v South Africa,Belfast,26-06-2007,India,1,0,50-99
Yuvraj Singh,74,74,127,1,0,84,6,2,88.09,1,v Sri Lanka,Dhaka,05-01-2010,India,1,0,50-99
SK Raina,74,74,78,1,0,56,5,3,132.14,1,v Pakistan,Adelaide,15-02-2015,India,1,0,50-99
S Dhawan,74,74,-,1,0,91,9,1,81.31,1,v Australia,Mumbai,14-01-2020,India,1,0,50-99
R Dravid,73*,73,113,1,1,86,7,0,84.88,2,v England,Lord's,29-06-2002,India,1,0,50-99
SC Ganguly,73*,73,136,1,1,99,6,1,73.73,2,v Ireland,Belfast,23-06-2007,India,1,0,50-99
V Sehwag,73,73,116,1,0,83,10,1,87.95,1,v Pakistan,Abu Dhabi,19-04-2006,India,1,0,50-99
Yuvraj Singh,73,73,86,1,0,62,11,1,117.74,2,v Sri Lanka,Colombo (RPS),08-02-2009,India,1,0,50-99
V Sehwag,73,73,87,1,0,66,12,0,110.6,1,v South Africa,Nagpur,12-03-2011,India,1,0,50-99
AM Rahane,73,73,158,1,0,83,7,1,87.95,2,v Bangladesh,Fatullah,26-02-2014,India,1,0,50-99
AM Rahane,73,73,152,1,0,101,3,1,72.27,1,v England,Perth,30-01-2015,India,1,0,50-99
S Dhawan,73,73,136,1,0,76,7,1,96.05,1,v Pakistan,Adelaide,15-02-2015,India,1,0,50-99
AT Rayudu,73,73,105,1,0,80,8,0,91.25,1,v West Indies,Visakhapatnam,24-10-2018,India,1,0,50-99
R Dravid,72*,72,103,1,1,64,7,0,112.5,2,v Zimbabwe,Bulawayo,27-06-2001,India,1,0,50-99
MS Dhoni,72*,72,60,1,1,46,13,0,156.52,2,v Pakistan,Lahore,13-02-2006,India,1,0,50-99
SC Ganguly,72,72,122,1,0,83,9,0,86.74,2,v West Indies,Rajkot,12-11-2002,India,1,0,50-99
SC Ganguly,72,72,131,1,0,104,9,1,69.23,2,v England,Birmingham,27-08-2007,India,1,0,50-99
Yuvraj Singh,72,72,72,1,0,57,10,2,126.31,1,v England,Leeds,02-09-2007,India,1,0,50-99
SR Tendulkar,72,72,105,1,0,72,9,1,100,2,v Australia,Nagpur,14-10-2007,India,1,0,50-99
MS Dhoni,72,72,78,1,0,53,7,3,135.84,1,v Sri Lanka,Rajkot,15-12-2009,India,1,0,50-99
RG Sharma,72,72,185,1,0,99,3,1,72.72,2,v West Indies,Cuttack,29-11-2011,India,1,0,50-99
MS Dhoni,72,72,117,1,0,66,7,2,109.09,1,v England,Kochi,15-01-2013,India,1,0,50-99
RG Sharma,72,72,105,1,0,81,8,1,88.88,2,v West Indies,Kochi,21-11-2013,India,1,0,50-99
M Vijay,72,72,135,1,0,95,1,2,75.78,1,v Zimbabwe,Harare,12-07-2015,India,1,0,50-99
AM Rahane,72,72,-,1,0,112,4,1,64.28,1,v West Indies,North Sound,30-06-2017,India,1,0,50-99
V Kohli,72,72,146,1,0,82,8,0,87.8,1,v West Indies,Manchester,27-06-2019,India,1,0,50-99
R Dravid,71*,71,122,1,1,87,7,0,81.6,2,v South Africa,East London,19-10-2001,India,1,0,50-99
M Kaif,71*,71,79,1,1,77,8,0,92.2,2,v Pakistan,Lahore,21-03-2004,India,1,0,50-99
MS Dhoni,71*,71,153,1,1,95,6,0,74.73,2,v Australia,Delhi,31-10-2009,India,1,0,50-99
V Kohli,71*,71,98,1,1,68,9,0,104.41,2,v Sri Lanka,Dhaka,10-01-2010,India,1,0,50-99
SK Raina,71*,71,76,1,1,47,9,1,151.06,2,v Australia,Visakhapatnam,20-10-2010,India,1,0,50-99
D Mongia,71,71,120,1,0,75,7,1,94.66,1,v England,Kolkata,19-01-2002,India,1,0,50-99
V Sehwag,71,71,85,1,0,65,9,1,109.23,2,v England,Lord's,29-06-2002,India,1,0,50-99
R Dravid,71,71,108,1,0,81,6,0,87.65,1,v Zimbabwe,Colombo (RPS),14-09-2002,India,1,0,50-99
VVS Laxman,71,71,102,1,0,101,4,0,70.29,1,v West Indies,Vadodara,18-11-2002,India,1,0,50-99
G Gambhir,71,71,145,1,0,89,9,0,79.77,2,v Bangladesh,Dhaka,16-04-2003,India,1,0,50-99
Yuvraj Singh,71,71,134,1,0,104,5,1,68.26,1,v England,Manchester,30-08-2007,India,1,0,50-99
SR Tendulkar,71,71,87,1,0,59,13,0,120.33,1,v England,Leeds,02-09-2007,India,1,0,50-99
MS Dhoni,71,71,104,1,0,80,4,0,88.75,1,v Sri Lanka,Colombo (RPS),27-08-2008,India,1,0,50-99
G Gambhir,71,71,129,1,0,86,10,0,82.55,2,v Sri Lanka,Dhaka,10-01-2010,India,1,0,50-99
SK Raina,71,71,81,1,0,58,3,5,122.41,1,v West Indies,Dharamsala,17-10-2014,India,1,0,50-99
MK Pandey,71,71,104,1,0,86,4,1,82.55,1,v Zimbabwe,Harare,14-07-2015,India,1,0,50-99
RG Sharma,71,71,94,1,0,62,6,4,114.51,2,v Australia,Indore,24-09-2017,India,1,0,50-99
V Kohli,71,71,98,1,0,72,8,0,98.61,1,v England,Leeds,17-07-2018,India,1,0,50-99
SS Iyer,71,71,101,1,0,68,5,1,104.41,1,v West Indies,Port of Spain,11-08-2019,India,1,0,50-99
RR Pant,71,71,-,1,0,69,7,1,102.89,1,v West Indies,Chennai,15-12-2019,India,1,0,50-99
SR Tendulkar,70*,70,129,1,1,70,13,0,100,2,v Zimbabwe,Harare,24-06-2001,India,1,0,50-99
RG Sharma,70*,70,93,1,1,64,6,1,109.37,1,v Sri Lanka,Canberra,12-02-2008,India,1,0,50-99
V Sehwag,70,70,85,1,0,52,9,2,134.61,1,v Bangladesh,Dhaka,27-12-2004,India,1,0,50-99
RV Uthappa,70,70,51,1,0,41,11,2,170.73,1,v West Indies,Chennai,27-01-2007,India,1,0,50-99
